6500, 0.92, 165.5222425494602, 97.31293422291438
6500, 0.88, 145.7707095910324, 125.70603321530375,,196.61766887397903,196.1489765423677,192.81230726943306,193.6800427981174,-275.8648710895901,181.7404837293281,196.85276038728793,198.13059073395124,198.95000000000002,194.64979138359556,194.9186029796472,198.79999999999998,197.8843656367032,198.64000000000001,-192.6626432387699,172.74100111870322,-121.88511007165594,196.42187399997846,200.32302765852035,197.36322356056056,194.39693670019304,198.95000000000002,-201.9858697329243,-200.46775112895475,198.11337734747087,201.57857237775647,183.80684550202122,202.71040513109463,198.33659913536238,136.72,199.9,200.59763890260675,197.06014215429735,200.73643333829045,198.3557887294186,196.6358293739017,197.54128018989982,197.32538514935837,196.72983667917694,194.39,198.41835122488015,-135.41735658034438,199.58213372406777,198.74767816542317,127.22022748721007,199.1470301482443,188.72,114.84999999999997,196.89111084196458,192.68276241904837
6750, 0.8, 120.55563901989412, 145.7531964929915,,-197.4758947786213,-197.45091942308224,195.1471658981172,200.16839300224808,198.29,196.5938648713596,192.62987084399904,-170.4981428791879,-199.02674969045054,191.21804107089477,-148.84058714699384,191.1108904090287,198.6576420912172,-103.01575979450404,175.3318471671159,197.36100177075386,199.26409093202128,199.54999999999998,-95.66277190102349,170.52235080802234,-170.36007197295996,-190.7077727174042,197.0,196.8731846029445,199.9,197.1374945909284,199.90858905640258,191.21768735070793,198.64000000000001,199.31960080616838,198.69051148288102,199.9,195.50348074122485,93.73073388854495,191.24326050660108,200.01708233513853,202.85580414315442,191.39213114362002,199.44860806298766,200.14701702401157,-199.0,201.76070187906248,196.75050631246776,197.9,194.39,201.60972800322466,199.72,198.42093938651053,195.04,155.45840111757374
7000, 0.88, 148.3781628977489, 125.69647158688166,,171.91201769545378,194.0739813764946,201.43441489835632,196.32146166548017,198.48373951398952,191.39874739667235,199.96463489600958,196.26722758294073,198.262502456122,199.45000000000002,196.45698307705302,198.50824105979513,195.65,201.51237363114106,199.14447856042423,199.2345143886911,197.8471686546745,198.1,197.9039825471496,197.9375272577388,199.11876360783734,71.18079830249005,-293.39654015347537,-90.7184248121889,199.10811769578856,193.70000000000002,191.97241532611835,196.52910378364558,-256.4051774499639,193.12350286802248,-145.59690972100844,176.35434826778527,197.24,192.63678328698109,190.39347154629738,-108.6706238848737,199.45000000000002,-191.90808165998143,190.54,198.74766163284139,199.72,198.13546281485577,192.75754813553215,197.04699927127763,200.52301832125156,202.75137821589422,201.96419762193779,197.63186695130327,199.24883400779862,195.8656342530924
7250, 0.96, 179.46035524464244, 77.79702685776469,,181.1482039132224,198.49986912723642,198.95000000000002,199.1767070413445,199.03684068070947,196.2861417235993,200.31894238108706,191.49771406856817,199.98787558233968,172.61098640734772,199.85,198.8015155030864,198.67312153361652,196.45586002007514,190.97000000000003,197.24,194.35376400502054,200.3449888061812,199.18519849173038,196.30471213470582,200.71445779918048,199.54999999999998,199.94467923951345,196.09825368855377,198.85869362503448,196.18275753067397,142.22,196.3850060409986,202.45988950080664,199.33999999999997,198.84636431855563,198.25059414345384,188.72,198.80453293537036,195.07152436380966,-198.99999999999997,198.9584852128887,197.69,189.41432778347843,200.87046511846455,194.55342913824427,196.89401414510937,190.97000000000003,195.35,198.22212336245062,201.91056480471838,199.61991912344092,188.20434721066707,-199.0,197.22089172683806
7500, 0.92, 152.6018682103021, 112.07421167527863,,198.53381951915105,198.63003151235148,64.69999999999999,199.33999999999997,199.33999999999997,201.63300616163005,192.5617735924811,-199.76165460789974,199.36246914268102,199.45000000000002,164.23877216170223,198.47,198.24843959514007,-211.264608445147,201.74328815729052,4.970000000000056,188.22508932857377,103.6661529420465,193.03394987122996,196.89235637955298,173.1092180663312,-199.0,53.84222746534263,195.14275159095087,199.11935016782382,195.05576818040038,199.57074099769204,199.45000000000002,200.00091419261463,195.33615541989343,196.79792497032665,-202.69975067088114,197.98504057368348,193.84888913852572,202.01856695453966,201.04603296258938,201.18465991389994,198.47025053450218,198.95887488342214,191.4159236763461,193.43364904490332,200.74255674802228,186.14182060177234,198.29,183.33541668962033,197.1843735238788,192.9413484394672,198.64000000000001,198.7863451709614,197.9314759676912
7750, 0.9, 149.18836925067623, 119.42886156513255,,199.22,200.87217441258002,202.34433546998693,95.02253207182166,199.54999999999998,119.31668061455083,191.70615165876737,199.09,199.4640327187177,-200.23551305149633,-200.03750217136553,145.0943738594879,199.25269815404613,197.69,197.83353287163843,198.6060522501725,201.3037261617957,195.70395253452057,199.09,196.54820282238666,-200.7576302597489,194.72,190.38081783031788,195.07091345122365,199.22,197.14925339268356,197.24,189.5784976689495,195.68621219513173,190.5072603926741,-198.33965113907072,197.22379091483148,198.07415637331002,199.45000000000002,201.66274146007893,197.8237093905789,195.04,200.5982077329374,187.18639721983038,199.1330364294112,133.91855807644728,199.65499439038933,69.47985014761875,-200.0905181286794,197.44958972735515,199.51979425039295,198.64810190499904,200.76003675478162,199.94,196.05491197975786
8000, 0.9, 149.24171726655652, 120.75550682014315,,197.4615823134901,200.64263379107015,177.99507418542046,199.9,104.70897004378185,197.72703691555918,195.4582713691657,181.43868797734234,113.80028073295071,197.72957937314882,-199.6438209555022,197.64016815797413,194.12733735887556,-199.92437084945095,200.58235743673538,196.7614890238118,198.39696774340746,195.35,200.77417653434372,197.18492164901284,199.69099076831378,194.92174198376696,199.54999999999998,-199.17963081354472,199.58277025650796,201.37837342895952,196.30043006799798,194.61986208673108,199.10419187101945,202.6949101645409,198.47,199.54999999999998,197.3744411693942,10.369268906363175,200.45178544531043,183.3305079323901,166.97748278051267,198.15155746711332,201.55647598057735,198.24088169116385,197.50902757385606,199.64919260507602,-202.6644900615774,200.68403125332807,196.84315948307847,184.61248884722835,197.87793825892913,199.85,198.50973375388585,-202.0326023742329
8250, 0.84, 126.30986107304032, 142.9966121199364,,195.4406469251429,187.74707113195217,160.8692456733236,200.0914074142148,188.62524652309108,193.0236985866766,184.04,160.84,-200.82457306596626,172.25263784476223,197.18641478237632,198.67632157685645,198.4778048590907,187.1831985742907,-195.30677007042513,200.11289143576826,-198.5726211982323,199.71698845301384,200.765647795612,197.76793855289398,195.59800106676948,179.20000000000002,-199.00000000000009,197.63019959055697,194.26282571183546,199.78403963676666,192.97,200.50582087847704,200.72984597899026,147.47,190.1,-200.56641922405512,189.29897163583726,182.3,199.59862632103915,202.89995038222975,194.6836599996954,173.7726856910679,96.93161840887527,197.69,-200.97753589425528,189.33356501390816,-196.380881251996,188.6707901454895,193.32957947034444,198.1394811743637,201.20110068106158,178.55,-200.02385343891348,199.67778587948547
8500, 0.78, 109.04508341371806, 160.53468046713607,,196.48749513384473,199.00351188132117,-197.3027827824517,-200.59352961721098,198.0402463350691,192.34917913669204,198.95000000000002,-195.7303505249793,189.17637210264286,195.04,196.75,-267.9137474828042,-199.4882425688071,133.69863372616692,169.69203070786946,199.37698092830934,202.4773946247922,196.00921087903964,147.47,197.69,199.9563133278891,199.2639204826616,199.86934525702097,-198.81431883094007,198.29,202.92842741812865,198.60924974874376,195.89933343945592,196.14942443459793,197.90997736353913,196.64544432527816,199.4731061614442,197.69,198.10448313527672,-199.0645615883696,199.06353529652117,198.64000000000001,200.4762885518771,198.6589270797965,-127.99961109996246,192.27186382142403,201.1710057434987,197.53584993556768,-202.25728641498708,-103.70760415272326,198.5198674910927,199.79,-199.24198874242956,195.5760526028968,169.66472341910924
8750, 0.88, 151.8402462269284, 122.65949297671894,,197.9328292335673,194.04999999999998,198.36533666328646,193.70000000000002,195.21110623396874,197.29196748581361,-201.15460291003217,197.69,192.91818158036438,201.14570019319774,197.16678532972605,197.194521242003,199.23057040076054,199.8650717347615,196.9069650178706,198.27568328925804,-199.0,197.53016069703057,199.22,-161.38273806284084,193.32721627305853,198.44313803667615,201.27001662783164,203.99664819891214,197.0885944695838,199.5933930676721,199.67952735089898,197.9,194.99262707271325,195.34174879946562,198.20698197454007,196.4886290038775,197.04478759736176,197.59814627592067,194.6968171378647,199.1542485210998,198.95000000000002,197.19137387673115,198.70663039235876,195.84080917616163,197.0,196.11322654425445,197.69027114944157,-200.6164289238199,197.36251546542593,199.22,-197.08011297777347,199.83288553579357,167.62210609410886,-112.80102352247565
