7250, 0.4, -51.88665369180531, 225.05084714102765
7500, 0.68, 76.4743835311224, 182.01722145202905
7750, 0.5, 11.78784013120843, 191.1457959698561
8000, 0.42, -24.446295215659642, 189.81072120706858
8250, 0.52, -159.2102830926948, 1350.0933395504615
8500, 0.48, -13.725335200970344, 198.0983686107857
8750, 0.46, -17.23385863283796, 193.21335499332804
9000, 0.42, -33.33643929947142, 191.03807545406653
9250, 0.52, 6.789170132015402, 194.4310615404328
9500, 0.44, -24.72464226571086, 202.9414500505494
